preis,schlafzimmer,badezimmer,qf_wohnraum,qf_parzelle,stoecke,ufer,qf_dachstock,qf_keller,baujahr,postleitzahl
565000,3,1.75,1720,2218,1.5,0,1270,450,1931,98103
292500,2,1,750,5026,1,0,750,0,1942,98126
825000,3,2.25,2510,10418,1,0,1810,700,1968,98115
495000,3,2.5,2577,156816,2,0,2577,0,2000,98092
525000,3,1.5,1540,4773,2,0,1540,0,1941,98126
438600,1,1,720,2500,1,0,720,0,1910,98103
507000,3,2.25,1810,8158,1,0,1450,360,1984,98074
275900,3,1.75,1380,8400,1,0,1380,0,1967,98003
1170000,4,2.5,2570,6251,2,0,2570,0,2000,98004
275000,4,1.75,1690,6000,1,0,1690,0,1957,98178
355000,3,0.75,1420,3060,1,0,860,560,1923,98103
233000,4,2,2130,9579,1,0,1250,880,1968,98001
666000,3,2.5,3000,5000,1.5,0,2110,890,1918,98144
317500,4,2.5,2150,9000,1,0,1360,790,1979,98059
420000,4,2,2280,10319,1,0,1270,1010,1989,98198
290000,4,2,1560,8800,2,0,1560,0,1942,98168
320000,3,2,1880,10758,1,0,940,940,1952,98059
650000,3,2.5,2320,5284,2,0,2320,0,2004,98075
325000,3,1.75,1010,7171,1,0,1010,0,1967,98034
165000,3,1,1120,5000,1,0,1120,0,1917,98146
500000,3,1.75,1560,16194,1,0,1560,0,1961,98005
443000,4,1.5,1860,12197,1,0,1860,0,1964,98034
213400,3,1.5,1150,8686,1,0,1150,0,1963,98055
480000,4,1.75,1920,9380,1,0,1920,0,1964,98008
275000,4,2.25,2490,7233,1,0,1460,1030,1978,98023
299880,3,2.5,1460,3044,2,0,1460,0,2000,98108
499950,3,3.5,1820,1501,2,0,1430,390,2014,98144
1705000,5,3,4290,17100,1,0,2480,1810,1972,98040
550000,4,2.75,2230,9460,1,0,1480,750,1960,98027
300000,4,2.5,2070,7476,2,0,2070,0,2003,98092
920000,3,1.75,2480,4000,1,0,1240,1240,1948,98122
2300000,4,3.25,4110,15929,2,1,2720,1390,2001,98115
620000,4,2.75,2290,3060,1.5,0,1550,740,1928,98115
253500,3,1,1220,20400,1,0,1220,0,1959,98022
978000,4,2.75,2620,13777,1.5,0,1720,900,1926,98144
387500,4,2.5,3190,9856,2,0,3190,0,1979,98058
325000,3,1,850,6906,1,0,850,0,1948,98155
568000,3,2.5,1740,1308,3,0,1740,0,2008,98116
525000,4,2.5,2140,7754,2,0,2140,0,1996,98133
560000,3,2.5,2070,12708,2,0,2070,0,1996,98056
394000,3,2.5,1680,4075,2,0,1680,0,2008,98053
484950,2,1,1000,4956,1,0,1000,0,1916,98107
1295000,3,2.75,3340,12690,1,0,2550,790,1956,98105
315000,3,2.5,1260,2767,2,0,1260,0,1999,98059
590000,4,2.25,2430,32496,1,0,2430,0,1993,98077
106000,1,1,560,5700,1,0,560,0,1947,98146
751000,3,2.5,3380,9528,2,0,3380,0,1994,98059
474000,2,1,1100,3500,1,0,1100,0,1908,98115
189000,2,2,1700,3171,1,0,850,850,1927,98002
440500,3,2.5,1600,3172,2,0,1600,0,2002,98053
1017000,3,2.5,2605,2216,2,0,2090,515,1979,98033
589000,2,2,1850,4667,1,0,1850,0,2010,98053
273000,3,2.25,1830,7651,2,0,1830,0,1986,98092
950000,3,3.25,3050,18892,1,1,1650,1400,1962,98198
277700,2,1.5,1240,1055,2,0,1200,40,1967,98008
299900,3,2.25,2100,8163,2,0,2100,0,1984,98001
235000,3,1,1250,15603,1,0,1250,0,1959,98056
464000,2,2,1230,4800,2,0,1230,0,1952,98133
281000,3,1.75,1690,9826,1,0,1690,0,1988,98023
320000,3,1,1520,8870,1.5,0,1520,0,1951,98155
282000,4,2,1890,6302,2,0,1890,0,1997,98030
745000,4,1.75,1990,8900,1,0,1990,0,1972,98006
245000,3,1.75,1480,3900,1,0,1480,0,1980,98023
250000,3,1.75,1480,3900,1,0,1480,0,1980,98023
470000,3,2.5,2120,2374,2,0,1770,350,2005,98052
216650,3,3.5,1480,1077,2,0,1300,180,2007,98109
440000,3,1,1250,8412,1,0,1250,0,1975,98052
590000,4,2.5,2010,7972,2,0,2010,0,1989,98029
935000,5,2.5,3150,35283,1,0,1800,1350,1975,98005
848000,3,3.5,3010,5717,2,0,3010,0,2000,98007
827500,5,4.25,3920,5823,2,0,3000,920,2000,98029
1125000,6,3,2880,3192,2,0,2180,700,1919,98103
630000,2,2.25,2550,5663,1,0,1720,830,2011,98056
340000,5,1,1120,9022,1.5,0,1120,0,1962,98034
570000,4,2.75,3140,10918,1,0,1900,1240,1968,98034
2750000,4,4,4130,5575,2,1,2860,1270,1993,98075
514500,4,2.5,2990,9614,1,0,1740,1250,1976,98003
360000,2,1,1120,12625,1,0,1120,0,1940,98136
228900,4,1.5,1570,8775,1,0,1570,0,1943,98166
660000,3,2.75,2210,4000,2,0,2210,0,2008,98053
647000,4,2.5,2390,5800,2,0,2390,0,2000,98075
366000,3,1.75,1520,8625,1,0,1520,0,1976,98011
354000,5,1.75,1830,7986,1,0,1060,770,1962,98106
850000,4,3.5,2640,5900,2,0,2640,0,1937,98136
496700,3,2.5,1740,5782,2,0,1740,0,1989,98029
300000,3,2,1550,8300,1,0,1550,0,1965,98055
390000,3,1,1040,8075,1,0,1040,0,1961,98033
350000,3,2.25,1640,7200,2,0,1640,0,1985,98007
561000,3,2.25,1640,7200,2,0,1640,0,1985,98007
475000,3,1.75,1260,10065,1,0,1260,0,1954,98006
275000,3,1.5,1170,1174,2,0,840,330,2007,98126
290000,3,1.75,1590,13500,1,0,1090,500,1980,98038
199000,3,2.5,1750,6725,1,0,1330,420,1993,98038
279900,4,2.5,1770,4338,2,0,1770,0,2001,98042
1655000,4,2.25,3530,5500,2,0,2860,670,1940,98105
405000,3,2.5,2160,10200,1,0,1360,800,1978,98133
615000,4,2.25,2360,15860,1,0,2360,0,1977,98074
268000,3,1.75,1980,12543,1,0,1180,800,1978,98023
451000,4,1.5,1620,5444,1.5,0,1620,0,1955,98125
850000,2,2.75,2700,9854,1,0,2700,0,2012,98053
1180000,5,2.25,3270,16553,2,0,2470,800,1968,98040
245000,2,1,870,6150,1,0,870,0,1941,98106
450000,2,1.75,840,3340,1,0,700,140,1912,98107
370350,3,3.5,1340,1168,2,0,1080,260,2002,98133
543000,3,2.5,1540,1256,3,0,1540,0,2004,98103
265000,2,2,1650,8975,1,0,1650,0,1942,98146
497000,3,2.5,2630,4611,2,0,2630,0,2001,98065
419000,4,2.25,1880,9727,1,0,1100,780,1979,98028
545800,4,2.5,1980,4500,2,0,1980,0,1989,98029
403000,3,1,1500,10730,1,0,1000,500,1977,98053
195000,3,2,1230,8235,1.5,0,1230,0,1959,98168
1125000,4,2.5,2520,2600,2,0,1670,850,1925,98119
255000,5,1.75,1970,8925,1,0,1170,800,1977,98002
500000,2,1.5,1520,8040,1,0,1520,0,1951,98125
855000,4,2.75,2600,5390,1,0,1300,1300,1960,98199
390000,4,2,2290,9200,1.5,0,2290,0,1920,98166
339000,3,2,1979,8470,1,0,1329,650,1956,98198
1325000,4,3.5,2170,3672,2,0,2170,0,1905,98115
429900,4,1.5,1820,17918,1,0,1190,630,1962,98056
370900,3,1.5,1200,8560,1,0,1200,0,1975,98011
457500,3,1,1210,7636,1,0,1210,0,1952,98118
499000,4,2.5,1970,2601,2,0,1440,530,1999,98144
225000,2,1,1040,11500,1,0,1040,0,1947,98003
615000,3,1.75,1920,4000,1,0,1070,850,1950,98102
455000,2,1.5,1020,1146,3,0,1020,0,2001,98115
458000,3,1,1660,7500,1,0,1060,600,1940,98125
580000,3,2.25,1670,7416,1,0,1220,450,1974,98005
966000,5,4.5,3810,8019,2,0,3810,0,2008,98074
240000,4,1.75,2020,10332,1,0,1010,1010,1954,98168
229050,1,1,420,3298,1,0,420,0,1949,98136
328500,3,2.25,1390,1407,3,0,1390,0,2004,98125
319000,3,1.5,2010,10100,1,0,1110,900,1964,98168
650000,4,2,1820,5000,1.5,0,1640,180,1945,98115
398500,3,2.5,1630,1971,2,0,1630,0,1996,98177
250000,1,1,800,16306,1,0,680,120,1931,98168
815000,3,2,2270,11989,1,0,2270,0,1968,98040
1065000,3,2.75,2290,5002,2,0,1950,340,1995,98033
510000,3,2.25,2750,219542,2,0,1870,880,1981,98014
156000,2,1.75,590,6138,1,0,590,0,1947,98118
254500,4,2.75,2570,7264,2,0,1720,850,1998,98092
760000,3,2.5,2050,15020,1,0,1600,450,1960,98177
210000,3,2.5,1610,6732,2,0,1610,0,1994,98030
349950,3,2.5,2140,7715,2,0,2140,0,1991,98198
676000,3,2,1730,6784,2.5,0,1730,0,1942,98199
475000,4,3.5,2440,3052,2,0,1940,500,2006,98108
880000,4,2.75,3220,4392,1.5,0,2320,900,1931,98105
1209000,4,3.25,4330,26162,2,0,4330,0,1997,98074
420000,3,1.5,1780,5000,1,0,1030,750,1958,98118
607000,3,1,1230,8114,1,0,1230,0,1951,98004
475000,4,1.75,2160,19283,2,0,2160,0,1981,98011
395000,2,1.75,1400,2500,1,0,710,690,1916,98116
650000,4,1.75,1900,10454,1,0,1180,720,1954,98004
625000,5,2.75,2910,85377,1,0,1510,1400,1966,98027
849000,3,3,2960,42159,2,0,2960,0,1995,98052
429950,3,1.5,2010,9480,1,0,1570,440,1951,98125
825000,3,2.5,3760,5260,2,0,3230,530,2002,98029
505000,2,1,1020,5000,1,0,1020,0,1916,98117
265000,2,1,1290,2828,2,0,1290,0,2008,98053
283000,3,1,890,8400,1,0,890,0,1954,98056
560000,3,2.75,1620,7500,1,0,1140,480,1979,98074
765000,4,2.5,3360,13636,2,0,3360,0,1987,98074
610000,5,2.75,2930,31411,1,0,1520,1410,1975,98006
589000,3,2.5,2940,4799,1,0,1710,1230,1996,98033
192500,3,1,1080,8580,1.5,0,1080,0,1900,98168
3200000,3,3.25,4560,13363,1,0,2760,1800,1995,98004
550000,3,1,1010,6120,1,0,860,150,1940,98115
460000,2,1.5,1790,3760,1.5,0,1280,510,1928,98117
264500,4,2.25,2060,11385,1,0,1200,860,1962,98023
339000,3,1,1150,2496,1,0,1010,140,1947,98126
950000,4,3.5,4030,4200,3,0,4030,0,1992,98199
677500,3,1.75,2020,9718,1,0,2020,0,1956,98040
690000,4,2.5,2740,8120,2,0,2740,0,1999,98074
312000,4,2.25,1930,7452,1,0,1430,500,1984,98031
840000,5,1.75,2500,11617,1,0,1560,940,1966,98040
357500,3,3.5,2080,5100,2,0,2080,0,2004,98038
675000,3,1.5,1460,6480,1,0,980,480,1940,98117
515000,3,2.75,3290,11441,2,0,3290,0,1988,98023
491234,4,2.5,1540,1860,2,0,1540,0,2014,98029
290000,3,2,1310,6265,1,0,1310,0,1988,98038
490000,4,2.5,2120,7820,1,0,1280,840,1975,98052
810000,4,2,2920,10424,1,0,1520,1400,1964,98005
252000,3,1.5,1150,13200,1,0,1150,0,1956,98166
299999,3,2.5,2380,9719,2,0,2380,0,2001,98001
400000,3,2.75,2220,5000,2,0,2220,0,1993,98108
530000,5,2,3020,6000,1.5,0,1860,1160,1925,98126
357000,3,2,2460,53882,1,1,2460,0,1955,98198
365000,3,1.75,1820,5555,1,0,1030,790,1939,98103
804000,4,2.5,2620,5060,2,0,2620,0,2005,98116
808250,3,2,1750,2640,1,0,1010,740,1914,98119
360000,4,2.5,2020,7289,2,0,2020,0,1994,98031
240000,3,1.75,1240,10956,1,0,1240,0,1987,98042
335000,2,2,1380,5840,1,0,1380,0,1988,98011
380000,3,1.75,1920,8775,1,0,1920,0,1953,98166
350000,3,1.75,1680,250470,1,0,1070,610,1940,98019
194000,3,1,1400,7955,1,0,1400,0,1964,98055
310000,3,1,1240,7194,1,0,1090,150,1936,98011
315000,3,1.75,1410,15134,1,0,1410,0,1980,98014
258950,3,1.75,1440,8050,1,0,1440,0,1985,98023
479000,2,2.25,1230,932,2,0,1020,210,2004,98112
510000,5,1.5,1550,9750,1,0,1550,0,1966,98033
400000,3,2,1760,6875,1,0,1760,0,1967,98072
1450000,4,3.5,5000,38012,2,0,3610,1390,2004,98029
680000,5,2,2140,5000,1.5,0,2020,120,1913,98122
1750000,6,3,3510,5760,2.5,0,3510,0,1906,98112
335000,3,1.75,2010,9417,1,0,1500,510,1967,98030
460000,5,2.5,3390,9760,1,0,1750,1640,1978,98058
440000,4,2.25,2160,8119,1,0,1080,1080,1966,98006
412250,2,2,1300,2983,1,0,1300,0,2006,98053
185000,3,1.5,1280,4031,2,0,1280,0,1985,98002
286500,3,2,1840,8140,1,0,1040,800,1975,98003
422000,4,2.5,3200,6691,2,0,3200,0,2002,98038
408000,3,2.25,2800,35362,2,0,2800,0,1985,98042
306500,2,1,1390,19988,1,0,1390,0,1949,98198
359900,4,2.5,2600,5188,2,0,2600,0,2005,98038
560000,3,2.5,1960,6058,2,0,1960,0,2002,98053
259875,3,1,1250,21303,1,0,1250,0,1970,98053
385000,3,1,1250,21303,1,0,1250,0,1970,98053
188000,1,1,550,16345,1,0,550,0,1945,98106
1142000,4,3.25,2500,5801,1.5,0,1960,540,1926,98112
255000,3,1,1250,10094,1,0,1250,0,1927,98045
1185000,4,2.75,3020,8622,2,0,3020,0,1976,98004
635200,4,1.75,1640,4240,1,0,920,720,1921,98117
355000,3,1.75,1870,8250,2,0,1870,0,1956,98188
544000,3,2.5,1760,1755,3.5,0,1760,0,1998,98105
402000,3,1.5,1320,3145,2,0,1320,0,1998,98144
575000,4,1.5,1430,4163,1.5,0,1430,0,1910,98199
216000,3,1.75,1580,9705,1,0,1580,0,1977,98042
1200000,4,3.5,4170,9748,2,0,4170,0,2004,98059
850000,4,3.25,3090,6744,2,0,3090,0,1923,98177
238000,3,2,1020,1204,2,0,720,300,2004,98126
625000,4,1.75,2180,4431,1.5,0,2020,160,1912,98112
1110000,5,3.25,3350,4000,2,0,2510,840,1997,98105
820000,3,2.5,2510,5503,2,0,2510,0,1995,98136
355000,3,2.5,1880,5290,1,0,1250,630,1974,98108
495000,4,1.5,1810,7998,1,0,1210,600,1960,98125
1300000,5,2.5,4170,33310,2,0,4170,0,1991,98006
398750,3,2.5,2230,4000,2,0,2230,0,1954,98144
835000,4,2.5,3650,7784,2,0,3650,0,2006,98052
705000,6,2.75,2830,10579,1,0,1430,1400,1967,98005
625000,4,1.5,2120,5000,2,0,2120,0,1900,98122
550000,4,2.5,2090,6926,2,0,2090,0,1990,98074
540000,3,1.5,2600,5085,1,0,1400,1200,1940,98126
519000,2,1,830,2820,1,0,830,0,1920,98103
311000,4,2.5,1975,8734,2,0,1975,0,1996,98038
305000,4,2.5,1900,7000,1,0,1420,480,1968,98023
395000,4,2.75,2640,35070,1.5,0,2640,0,1963,98058
275000,4,1.5,1610,6923,1,0,1010,600,1969,98198
450000,3,3.25,1770,1863,2,0,1430,340,2003,98029
324000,2,1,1070,6000,1,0,1070,0,1955,98133
2795000,5,3.25,4590,12793,2,0,3590,1000,1928,98199
565000,4,1,1540,2452,1.5,0,1540,0,1906,98103
373000,4,1.75,1590,7920,2,0,1590,0,1960,98133
613000,2,2,1170,1890,1.5,0,1170,0,1927,98119
614000,4,2.25,2880,9996,1,0,1920,960,1981,98072
595000,4,1.75,2510,8989,1,0,1680,830,1964,98006
440000,2,1,1280,12086,1,0,850,430,1983,98074
425000,3,1.5,1570,12412,1,0,1570,0,1954,98166
407000,2,1,740,6380,1,0,740,0,1912,98115
472000,3,1.5,1740,9038,1,0,1740,0,1955,98007
472000,3,2.5,1180,1262,3,0,1180,0,2010,98119
1250000,5,2.75,2960,28300,1,0,2160,800,1959,98177
412000,3,1.75,1880,5752,1,0,940,940,1945,98126
717000,3,1,1150,5000,1,0,1150,0,1959,98117
425000,3,1,1320,7076,1,0,1320,0,1959,98008
299999,4,2,1640,7200,1,0,820,820,1944,98166
254000,3,2,1470,7694,1,0,1470,0,1992,98038
178500,3,1,900,10511,1,0,900,0,1961,98001
800000,3,1.75,1510,3600,1,0,1230,280,1910,98119
420000,3,1,1440,5623,1,0,720,720,1922,98115
319900,2,1,1380,9251,1,0,1380,0,1940,98028
350000,2,1.5,1150,7552,1,0,1150,0,1944,98125
968000,6,2.75,3610,17580,1,0,2070,1540,1959,98075
491000,3,2,1250,1306,3,0,1250,0,2000,98107
948000,3,2.5,3510,9824,2,0,3510,0,2002,98075
900000,3,2.5,2260,9577,2,0,1700,560,1925,98117
270000,3,1.75,2840,9800,1,0,1420,1420,1977,98042
198000,3,1.5,1430,7347,1,0,820,610,1980,98023
250000,2,1,1420,21158,1,0,1420,0,1953,98166
615000,4,2.5,2120,3720,2,0,2120,0,2004,98029
550000,3,2.5,2080,7749,2,0,2080,0,1988,98029
190000,2,2.5,1370,3438,2,0,1370,0,1987,98188
629000,4,2.25,1900,11171,1,0,1280,620,1984,98006
434000,3,1.75,1660,8301,1,0,1660,0,1955,98028
415885,3,1,1310,4163,1,0,1310,0,1964,98126
550000,3,2.5,1840,3035,1,0,920,920,1926,98105
272000,1,0.75,1040,6034,1,0,580,460,1991,98178
665000,3,2.5,2610,35000,2,0,2610,0,1988,98072
510000,3,2,1990,7405,1,0,1990,0,1971,98006
530000,3,2,3080,17700,1,0,1740,1340,1965,98166
355000,3,1,1200,16000,1,0,1200,0,1970,98072
255000,4,1,1250,9102,1,0,1250,0,1955,98148
790000,4,2.75,2640,9000,2,0,2640,0,1990,98052
695000,5,1.75,1790,9335,2,0,1790,0,1952,98004
255000,2,2,1140,8400,1,0,1140,0,1954,98148
410000,3,2.25,1790,5794,1.5,0,1380,410,1985,98072
650000,4,2.75,1910,16532,1,0,1420,490,1940,98117
675000,4,1.75,1530,3615,1.5,0,1530,0,1913,98103
332888,2,2.5,1050,1029,2,0,950,100,2007,98122
300000,3,1.75,1730,6900,1,0,1130,600,1976,98031
320000,4,1.5,1100,11824,1,0,1100,0,1954,98006
342500,5,2.25,2100,10726,1,0,1050,1050,1963,98059
752875,4,2.5,2800,72309,2,0,2800,0,1992,98072
1730000,5,3.5,5000,26540,2,0,3410,1590,2008,98040
255000,1,0.5,880,1642,1,0,500,380,1910,98126
244000,3,2.5,1470,9337,2,0,1470,0,1991,98155
1420000,5,3.25,3950,11438,2,0,3430,520,2006,98033
218000,3,1,980,12812,1,0,980,0,1956,98168
359000,4,1,2180,10617,1.5,0,2180,0,1950,98155
840000,4,2.75,3040,13559,2,0,3040,0,2003,98059
900000,5,3.75,4130,226076,2,0,3170,960,1985,98077
205000,4,1.75,1850,65340,1.5,0,1850,0,1972,98042
205000,3,2.5,1600,7295,2,0,1600,0,1993,98042
500000,2,1.5,2070,5432,2,0,1370,700,1951,98108
510000,4,2.5,3180,5405,2,0,3180,0,2001,98059
1135000,6,4.25,6900,244716,2,0,4820,2080,2002,98077
1545000,4,2.25,2640,3000,2,0,2080,560,1908,98109
210000,3,1.5,1920,61014,1,0,1920,0,1953,98038
597500,3,1.75,2030,32565,1,0,1600,430,1981,98052
400000,2,1,1140,101529,1.5,0,1140,0,1932,98092
412000,3,1,1660,6992,1,0,1260,400,1952,98155
299950,2,1.5,1390,1756,3,0,1390,0,2005,98133
1081000,4,3,2490,4325,1.5,0,1690,800,1922,98105
422500,4,2.5,2550,8824,2,0,2550,0,1990,98031
410000,3,2,1270,10227,1,0,1270,0,1968,98033
1400000,4,3.25,2980,7000,2,0,2140,840,1900,98144
245000,3,2,1470,8000,1,0,1470,0,1974,98023
720000,4,3,3550,12327,1.5,0,2180,1370,1990,98011
315000,2,1,780,7200,1,0,780,0,1935,98118
191950,2,2.5,1390,1302,2,0,1390,0,1987,98003
455000,4,2.5,2440,5001,2,0,2440,0,2005,98056
523000,3,1.5,1260,3135,1.5,0,1260,0,1931,98116
250000,3,2.25,1640,4420,2,0,1640,0,1918,98002
294000,3,3,1670,4120,1.5,0,1140,530,1929,98055
490000,3,2.25,2380,6000,1,0,2040,340,1961,98115
310000,4,1,1030,5750,1,0,1030,0,1971,98126
265000,3,1.5,1560,10489,1,0,1560,0,1961,98022
402000,4,1.75,1640,10500,1,0,1010,630,1968,98052
705000,2,2.5,2200,188200,1,0,2200,0,2007,98022
589450,4,2.5,3190,7941,2,0,3190,0,2005,98038
219950,3,1.5,1200,8404,1,0,1200,0,1964,98188
750000,3,2.25,2250,5301,2,0,1510,740,1975,98115
478000,2,1.75,1960,6000,1,0,980,980,1904,98199
170000,3,1,1250,7015,1,0,1250,0,1958,98188
489950,4,2.25,2640,31941,1,0,2640,0,1986,98092
1370000,2,2.25,2460,16940,1.5,0,1930,530,1936,98117
319950,3,2.5,1700,7000,2,0,1700,0,1996,98038
208417,2,1,840,4200,1,0,840,0,1938,98108
410000,4,2,1900,5100,1,0,950,950,1914,98117
590000,4,2.75,2160,4205,1,0,1080,1080,1969,98125
648000,3,1.75,1610,10229,1,0,1610,0,1961,98006
255000,3,2.5,1720,6194,2,0,1720,0,1998,98092
465000,4,2.75,2190,3267,2,0,2190,0,2004,98072
622000,4,1.75,3020,10714,1,0,1510,1510,1958,98006
306000,3,1.75,1980,9800,1,0,1980,0,1991,98030
617000,3,2.5,1880,5500,2,0,1880,0,1947,98199
438750,3,1.75,1610,6480,1,0,1610,0,1947,98125
1280000,4,3,3260,4500,2,0,2300,960,1930,98109
995000,5,3.25,3970,8029,2,0,2970,1000,1979,98177
1580000,4,2.5,4570,74487,2,0,4570,0,1948,98177
635000,5,2.75,2620,5500,1.5,0,1710,910,1911,98117
215000,3,1,1180,9000,1,0,1180,0,1970,98031
530000,3,2.5,1365,1090,3,0,1315,50,2003,98115
295000,2,1,720,4125,1,0,720,0,1943,98106
245000,3,2.25,1350,6775,1,0,930,420,1981,98032
400000,6,2.5,3060,17112,1,0,1530,1530,1967,98058
303000,3,2.75,1850,8820,2,0,1850,0,1993,98022
330000,3,1.75,1320,9675,1.5,0,1320,0,1970,98024
700000,3,1.75,1990,13000,2,0,1990,0,1980,98028
126000,1,1,610,4400,1,0,610,0,1922,98055
850000,4,1,2500,35802,1.5,0,2500,0,1955,98005
405000,3,2,1440,7425,1,0,1440,0,1965,98034
869900,6,4.5,2750,4400,2,0,1770,980,1987,98103
485000,3,1.75,1790,6775,1,0,1790,0,1951,98126
400000,2,2,1050,1173,2,0,720,330,2004,98122
299950,3,2.5,1780,4650,2,0,1780,0,2011,98038
585000,4,2.5,2200,9099,2,0,2200,0,1994,98034
495000,4,2,1720,5413,2,0,1470,250,1938,98115
2200000,5,4.5,5840,17168,2,0,4570,1270,2006,98029
447000,3,2.25,1520,14080,2,0,1520,0,1984,98074
206000,3,1,1320,9239,1,0,1320,0,1968,98092
500000,3,1,1070,4600,1,0,950,120,1930,98116
302500,4,2.5,1990,5511,2,0,1990,0,1994,98030
1250000,4,4.25,4980,13000,2,0,3080,1900,1982,98052
391000,2,1,890,5423,1,0,890,0,1946,98117
250000,3,2,1440,5457,2,0,1440,0,1986,98038
435000,4,2.5,2440,5350,2,0,2440,0,2003,98059
160000,4,2.25,1800,14722,1,0,1440,360,1962,98055
451000,5,3,2260,6508,1,0,1330,930,2003,98155
206000,2,1,810,7158,1,0,810,0,1944,98168
590000,4,2.75,2240,5400,2,0,1540,700,1940,98116
695000,3,2.5,4560,17622,2,0,3800,760,1986,98074
350000,3,1.5,1550,40752,1,0,1550,0,1954,98031
1236300,5,3.5,3180,4628,2,0,2420,760,2001,98199
395000,6,2.25,2950,11200,1,0,1700,1250,1970,98072
419000,5,3,2190,9652,2,0,2190,0,1999,98178
592350,2,2,1570,4665,1,0,1570,0,2006,98053
855000,5,3.25,3420,5669,2,0,2620,800,2003,98027
771000,4,2.5,2420,7200,2,0,2420,0,1991,98033
325000,3,2.25,1570,43350,1,0,1570,0,1967,98022
1850000,5,3.25,3680,6060,2,0,2630,1050,1925,98112
545000,4,1.75,1910,6731,1,0,1210,700,1953,98116
615000,3,1.75,1780,5175,1,0,990,790,1927,98116
625500,2,1,2160,7439,1,0,1300,860,1953,98115
232000,3,1.5,1460,15000,1,0,1460,0,1966,98001
168000,3,1.5,1370,7439,1,0,1370,0,1963,98055
238000,3,1.5,1370,7439,1,0,1370,0,1963,98055
260000,3,2.5,1500,7401,2,0,1500,0,1998,98092
460000,3,1.75,1210,7500,1,0,1210,0,1951,98027
900000,3,2.5,2850,11535,1,0,1680,1170,1952,98155
289950,3,1,1090,8280,1,0,1090,0,1947,98155
265000,3,1.75,1450,5858,1,0,1450,0,1991,98038
465000,4,2.25,1820,20349,1,0,1340,480,1977,98072
370000,3,1.5,1320,7201,1,0,1320,0,1971,98034
240000,2,1.5,1670,9880,1,0,1670,0,1941,98146
232000,4,2,1440,5911,1,0,1440,0,1943,98056
237502,3,1,980,7560,1,0,980,0,1951,98126
1280000,4,3.5,4340,5500,2,0,2850,1490,2008,98199
957000,4,2.25,2860,11545,1,0,1430,1430,1966,98005
218000,3,1.5,1140,4875,1,0,1140,0,1970,98042
205000,3,1.5,1120,8366,1,0,1120,0,1968,98042
350000,3,3.25,1460,1592,2,0,1130,330,2006,98126
256000,4,2.5,2050,5787,2,0,2050,0,2002,98198
275000,3,1,1250,7654,1,0,1000,250,1952,98125
372000,4,2.5,2520,9604,2,0,2520,0,1990,98031
688888,3,3.25,2580,9825,1.5,0,1760,820,1978,98027
170000,2,1,1200,24792,2,0,1200,0,1976,98053
530000,5,2.25,2140,7910,1,0,1070,1070,1962,98007
905000,4,3.25,3440,7661,2,0,3440,0,2006,98029
365000,4,2.5,1800,5070,1,0,1080,720,1979,98118
312000,4,2.5,1790,10584,1,0,1290,500,1981,98031
400000,2,1.75,1250,7680,1,0,1250,0,1922,98126
278750,2,2,800,5765,1,0,800,0,1936,98133
510000,3,2,1410,11995,1,0,1410,0,1965,98006
527700,2,2.25,1330,806,3,0,1330,0,2009,98117
740000,4,2.75,2890,4000,1.5,0,2190,700,1931,98109
512000,4,2.5,2550,17209,2,0,2550,0,1996,98059
362000,5,2.5,2880,8216,2,0,2880,0,2001,98030
225000,3,1,660,6600,1,0,660,0,1940,98168
491500,3,2.25,1470,4322,2,0,1470,0,1985,98029
429950,4,1.75,1700,10230,1,0,1320,380,1959,98133
375000,3,1,1040,9800,1,0,1040,0,1955,98006
199400,2,1,880,4000,1,0,880,0,1916,98106
364900,4,2.5,2490,9346,2,0,2490,0,1996,98042
324950,3,1.5,1210,7560,1,0,1210,0,1941,98126
467000,5,2,2080,4000,1,0,1040,1040,1909,98144
380000,3,1,1380,5400,1,0,1380,0,1954,98125
250000,3,2.25,1620,10850,1,0,1620,0,1966,98055
700000,4,1,1680,4021,1.5,0,1680,0,1921,98103
206990,3,1,1330,9620,1,0,1330,0,1976,98092
670000,3,1.75,1730,3400,1,0,970,760,1928,98107
315000,2,1,790,6969,1,0,790,0,1955,98052
319950,3,2.5,2240,7500,2,0,2240,0,1985,98092
419000,3,1.5,1500,8272,1,0,1500,0,1958,98177
205000,3,2,1800,11419,1,0,1800,0,1989,98092
335000,4,2.5,1980,4745,2,0,1980,0,2004,98038
397000,3,1.75,1340,5100,1,0,1340,0,1953,98103
370000,2,1,750,2020,1,0,750,0,1908,98122
330000,4,2.25,1790,9920,1,0,1170,620,1969,98059
1785000,4,3.5,5490,14300,1,0,2910,2580,1996,98006
399000,3,2,1940,16300,1,0,1140,800,1978,98155
400000,4,1.75,2670,189486,2,0,2670,0,1972,98092
249900,3,2,1220,6404,1,0,1220,0,1994,98038
717000,3,1.5,1310,3880,1,0,1090,220,1956,98117
319000,4,2.5,1930,8336,2,0,1930,0,1995,98031
635000,4,3,2100,3800,2,0,2100,0,1972,98115
355000,3,1,1180,7573,1,0,1180,0,1977,98155
1600000,5,3.25,4320,32840,2,0,4320,0,1990,98006
585000,4,1.75,3140,12519,1,0,2320,820,1951,98033
320000,3,2,2320,7800,1,0,1160,1160,1960,98168
305495,3,1.75,2110,10200,2,0,2110,0,1966,98059
240000,4,2,1790,14690,1,0,1670,120,1960,98198
